id,year,semester,courseId,courseName,department,departmentName,division,grade,className,capacity,confirmed,enrolled,remaining,isFull,demandExceedsCapacity,remainUpdatedAt,status
115-1-AC-B062-A-2-A,115,1,B062,儀器分析(一),AC,應用化學系,A,2,A,70,70,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-B12A-A-2-A,115,1,B12A,分析化學實驗,AC,應用化學系,A,2,A,60,46,0,14,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-B141-A-2-A,115,1,B141,應用化學概論,AC,應用化學系,A,2,A,60,48,0,12,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-B583-A-2-A,115,1,B583,化學實驗探究,AC,應用化學系,A,2,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-C01A-A-3-A,115,1,C01A,無機化學(一),AC,應用化學系,A,3,A,70,67,0,3,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-C02B-A-3-A,115,1,C02B,物理化學(二),AC,應用化學系,A,3,A,60,57,0,3,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-C031-A-3-A,115,1,C031,物理化學實驗,AC,應用化學系,A,3,A,60,45,0,15,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-C543-A-3-A,115,1,C543,生物化學(一),AC,應用化學系,A,3,A,60,23,0,37,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-C592-A-3-A,115,1,C592,專題研究(一),AC,應用化學系,A,3,A,60,23,0,37,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-C601-A-4-A,115,1,C601,書報討論(一),AC,應用化學系,A,4,A,60,26,0,34,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-D011-A-4-A,115,1,D011,書報討論(二),AC,應用化學系,A,4,A,60,22,0,38,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-F011-M-1-,115,1,F011,書報討論(一),AC,應用化學系,M,1,,20,11,0,9,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-F021-M-1-,115,1,F021,化學研究技術,AC,應用化學系,M,1,,30,10,0,20,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-F511-M-1-,115,1,F511,質譜學,AC,應用化學系,M,1,,60,17,0,43,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-F532-M-1-,115,1,F532,高等有機合成,AC,應用化學系,M,1,,30,4,0,26,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-F534-M-1-,115,1,F534,有機化學特論,AC,應用化學系,M,1,,60,22,0,38,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-F53A-M-1-,115,1,F53A,光電化學: 基礎與應用,AC,應用化學系,M,1,,30,27,0,3,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-F574-M-1-,115,1,F574,光化學概論,AC,應用化學系,M,1,,60,24,0,36,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-F590-M-1-,115,1,F590,化學研究(一),AC,應用化學系,M,1,,30,6,0,24,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-F621-M-1-,115,1,F621,材料分析,AC,應用化學系,M,1,,40,38,0,2,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-F682-M-1-,115,1,F682,分離技術,AC,應用化學系,M,1,,30,17,0,13,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-F711-M-1-,115,1,F711,半導體製程概論,AC,應用化學系,M,1,,60,52,0,8,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-F781-M-1-,115,1,F781,發光二極體技術概論,AC,應用化學系,M,1,,60,30,0,30,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AC-F625-M-2-,115,1,F625,新穎化學製備實驗,AC,應用化學系,M,2,,30,5,0,25,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AM-A01A-A-1-A,115,1,A01A,微積分(一),AM,應用數學系,A,1,A,80,65,0,15,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-A03A-A-1-A,115,1,A03A,基礎數學(一),AM,應用數學系,A,1,A,80,68,0,12,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-A05A-A-1-A,115,1,A05A,數學實習(一),AM,應用數學系,A,1,A,60,52,0,8,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-A113-A-1-A,115,1,A113,程式語言(一),AM,應用數學系,A,1,A,80,56,0,24,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-A54A-A-1-A,115,1,A54A,普通物理學(一),AM,應用數學系,A,1,A,70,55,0,15,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-A02A-A-2-A,115,1,A02A,線性代數(一),AM,應用數學系,A,2,A,80,64,0,16,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-B01A-A-2-A,115,1,B01A,高等微積分(一),AM,應用數學系,A,2,A,80,52,0,28,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-B02A-A-2-A,115,1,B02A,機率與統計(一),AM,應用數學系,A,2,A,80,53,0,27,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-B50A-A-2-A,115,1,B50A,數學實習(三),AM,應用數學系,A,2,A,60,32,0,28,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-B50C-A-2-A,115,1,B50C,線性代數實習(一),AM,應用數學系,A,2,A,60,48,0,12,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-C621-A-2-A,115,1,C621,演算法(一),AM,應用數學系,A,2,A,40,40,0,0,true,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-B041-A-3-A,115,1,B041,代數學(一),AM,應用數學系,A,3,A,80,34,0,46,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-B541-A-3-A,115,1,B541,微分方程(二),AM,應用數學系,A,3,A,40,14,0,26,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-C011-A-3-A,115,1,C011,數值方法,AM,應用數學系,A,3,A,80,69,0,11,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-C02A-A-3-A,115,1,C02A,組合數學(一),AM,應用數學系,A,3,A,80,65,0,15,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-C501-A-3-A,115,1,C501,數理統計(一),AM,應用數學系,A,3,A,50,20,0,30,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-C63A-A-3-A,115,1,C63A,高等微積分(三),AM,應用數學系,A,3,A,50,38,0,12,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-C662-A-3-A,115,1,C662,數學與藝術(一),AM,應用數學系,A,3,A,40,13,0,27,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-C561-A-4-A,115,1,C561,複變函數論(一),AM,應用數學系,A,4,A,40,26,0,14,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-D553-A-4-A,115,1,D553,泛函分析導論(一),AM,應用數學系,A,4,A,50,21,0,29,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-D735-A-4-A,115,1,D735,總體經濟學,AM,應用數學系,A,4,A,50,32,0,18,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-D77B-A-4-A,115,1,D77B,專題實作(二),AM,應用數學系,A,4,A,30,14,0,16,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-K001-D-1-,115,1,K001,書報討論(一),AM,應用數學系,D,1,,30,7,0,23,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-K54A-D-1-,115,1,K54A,實變函數論(一),AM,應用數學系,D,1,,30,11,0,19,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-K55F-D-1-,115,1,K55F,大型矩陣計算,AM,應用數學系,D,1,,30,7,0,23,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-K61A-D-1-,115,1,K61A,變分法專題（一）,AM,應用數學系,D,1,,30,0,0,30,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-K61C-D-1-,115,1,K61C,數學建模專題(一),AM,應用數學系,D,1,,30,2,0,28,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-K721-D-1-,115,1,K721,最佳化理論與方法(一),AM,應用數學系,D,1,,30,16,0,14,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-F50A-M-1-,115,1,F50A,動態系統專題(一),AM,應用數學系,M,1,,30,3,0,27,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-F50C-M-1-,115,1,F50C,符號動態系統(一),AM,應用數學系,M,1,,30,2,0,28,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-F52A-M-1-,115,1,F52A,應用數學方法(一),AM,應用數學系,M,1,,30,5,0,25,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-F52E-M-1-,115,1,F52E,近世代數(一),AM,應用數學系,M,1,,30,3,0,27,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-F602-M-1-,115,1,F602,科學計算專題（一）,AM,應用數學系,M,1,,30,1,0,29,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-F776-M-1-,115,1,F776,動態系統(一),AM,應用數學系,M,1,,30,2,0,28,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-F77E-M-1-,115,1,F77E,計算拓樸學(一),AM,應用數學系,M,1,,30,8,0,22,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-F822-M-1-,115,1,F822,機器學習專題(一),AM,應用數學系,M,1,,30,6,0,24,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-F85A-M-1-,115,1,F85A,資料驅動的科學與工程(一),AM,應用數學系,M,1,,30,10,0,20,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-K001-M-1-,115,1,K001,書報討論(一),AM,應用數學系,M,1,,30,7,0,23,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-K54A-M-1-,115,1,K54A,實變函數論(一),AM,應用數學系,M,1,,30,11,0,19,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-K55F-M-1-,115,1,K55F,大型矩陣計算,AM,應用數學系,M,1,,30,7,0,23,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AM-K721-M-1-,115,1,K721,最佳化理論與方法(一),AM,應用數學系,M,1,,30,16,0,14,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AP-A01A-A-1-A,115,1,A01A,微積分(一),AP,應用物理學系,A,1,A,60,60,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-A03A-A-1-A,115,1,A03A,普通物理學(一),AP,應用物理學系,A,1,A,60,60,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-A05A-A-1-A,115,1,A05A,普通化學(一),AP,應用物理學系,A,1,A,60,60,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-A06A-A-1-A,115,1,A06A,普通化學實驗(一),AP,應用物理學系,A,1,A,60,58,0,2,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-A101-A-1-A,115,1,A101,普通物理實驗(一)A,AP,應用物理學系,A,1,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-A102-A-1-A,115,1,A102,普通物理實驗(一)B,AP,應用物理學系,A,1,A,30,19,0,11,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-A103-A-1-A,115,1,A103,普通物理演習(一),AP,應用物理學系,A,1,A,60,50,0,10,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-B553-A-1-A,115,1,B553,科學實作,AP,應用物理學系,A,1,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-A162-A-2-A,115,1,A162,工程數學(二),AP,應用物理學系,A,2,A,60,57,0,3,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-B011-A-2-A,115,1,B011,基礎物理實驗,AP,應用物理學系,A,2,A,60,59,0,1,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-B03A-A-2-A,115,1,B03A,電磁學(一),AP,應用物理學系,A,2,A,60,60,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-B041-A-2-A,115,1,B041,理論力學(一),AP,應用物理學系,A,2,A,60,54,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-B521-A-2-A,115,1,B521,奈米科技導論,AP,應用物理學系,A,2,A,60,60,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-B53A-A-2-A,115,1,B53A,電路學(一),AP,應用物理學系,A,2,A,60,60,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-B553-A-2-A,115,1,B553,科學實作,AP,應用物理學系,A,2,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-A171-A-3-A,115,1,A171,專題實作(一),AP,應用物理學系,A,3,A,60,42,0,18,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-C01A-A-3-A,115,1,C01A,應用電子學實驗(一),AP,應用物理學系,A,3,A,60,45,0,15,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-C02A-A-3-A,115,1,C02A,量子物理(一),AP,應用物理學系,A,3,A,60,53,0,7,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-C03A-A-3-A,115,1,C03A,應用電子學(一),AP,應用物理學系,A,3,A,60,50,0,10,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-C562-A-3-A,115,1,C562,熱統計物理學,AP,應用物理學系,A,3,A,60,40,0,20,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-C60A-A-3-A,115,1,C60A,光學(一),AP,應用物理學系,A,3,A,60,25,0,35,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-D56C-A-4-A,115,1,D56C,固態材料專題實作(二),AP,應用物理學系,A,4,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-D57C-A-4-A,115,1,D57C,奈米光電專題實作(二),AP,應用物理學系,A,4,A,30,16,0,14,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-D70A-A-4-A,115,1,D70A,業界實習(一),AP,應用物理學系,A,4,A,6,4,0,2,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-F02A-M-1-,115,1,F02A,書報討論(一),AP,應用物理學系,M,1,,30,9,0,21,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-F03A-M-1-,115,1,F03A,量子力學(一),AP,應用物理學系,M,1,,60,29,0,31,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-F523-M-1-,115,1,F523,半導體製程與設備,AP,應用物理學系,M,1,,60,25,0,35,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-F59A-M-1-,115,1,F59A,半導體元件與物理(一),AP,應用物理學系,M,1,,60,36,0,24,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-F66A-M-1-,115,1,F66A,固態物理(一),AP,應用物理學系,M,1,,60,22,0,38,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-F701-M-1-,115,1,F701,專題研究(一),AP,應用物理學系,M,1,,30,8,0,22,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-F03A-M-2-,115,1,F03A,量子力學(一),AP,應用物理學系,M,2,,60,29,0,31,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-F523-M-2-,115,1,F523,半導體製程與設備,AP,應用物理學系,M,2,,60,25,0,35,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-F59A-M-2-,115,1,F59A,半導體元件與物理(一),AP,應用物理學系,M,2,,60,36,0,24,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-F66A-M-2-,115,1,F66A,固態物理(一),AP,應用物理學系,M,2,,60,22,0,38,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AP-G001-M-2-,115,1,G001,書報討論(三),AP,應用物理學系,M,2,,30,7,0,23,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-A01A-A-1-A,115,1,A01A,普通生物學(一),LS,生命科學系,A,1,A,60,60,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-A02A-A-1-A,115,1,A02A,普通生物學實驗(一),LS,生命科學系,A,1,A,30,22,0,8,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-A03A-A-1-A,115,1,A03A,普通生物學實驗(一),LS,生命科學系,A,1,A,30,19,0,11,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-A070-A-1-A,115,1,A070,普通化學實驗,LS,生命科學系,A,1,A,60,41,0,19,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-A07A-A-1-A,115,1,A07A,普通化學(一),LS,生命科學系,A,1,A,60,54,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-A10A-A-1-A,115,1,A10A,微積分(一),LS,生命科學系,A,1,A,60,60,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-A501-A-1-A,115,1,A501,生物技術概論,LS,生命科學系,A,1,A,60,43,0,17,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-B031-A-2-A,115,1,B031,微生物學,LS,生命科學系,A,2,A,60,51,0,9,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-B042-A-2-A,115,1,B042,微生物學實驗(A),LS,生命科學系,A,2,A,30,24,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-B043-A-2-A,115,1,B043,微生物學實驗(B),LS,生命科學系,A,2,A,30,21,0,9,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-B051-A-2-A,115,1,B051,遺傳學,LS,生命科學系,A,2,A,60,53,0,7,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-B062-A-2-A,115,1,B062,遺傳學實驗(A),LS,生命科學系,A,2,A,30,21,0,9,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-B063-A-2-A,115,1,B063,遺傳學實驗(B),LS,生命科學系,A,2,A,30,24,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-B614-A-2-A,115,1,B614,魚類學概論,LS,生命科學系,A,2,A,60,22,0,38,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-B681-A-2-A,115,1,B681,資料分析與視覺化─基礎R語言,LS,生命科學系,A,2,A,60,25,0,35,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-D561-A-2-A,115,1,D561,生物統計學,LS,生命科學系,A,2,A,60,56,0,4,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-C01B-A-3-A,115,1,C01B,生物化學(二),LS,生命科學系,A,3,A,60,51,0,9,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-C021-A-3-A,115,1,C021,生物化學實驗(一)(A),LS,生命科學系,A,3,A,30,23,0,7,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-C022-A-3-A,115,1,C022,生物化學實驗(一)(B),LS,生命科學系,A,3,A,30,22,0,8,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-C081-A-3-A,115,1,C081,動物生理學,LS,生命科學系,A,3,A,60,31,0,29,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-C501-A-3-A,115,1,C501,病毒學,LS,生命科學系,A,3,A,60,38,0,22,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-C542-A-3-A,115,1,C542,植物組織培養學,LS,生命科學系,A,3,A,60,17,0,43,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-C574-A-3-A,115,1,C574,天然物生合成路徑概論,LS,生命科學系,A,3,A,60,9,0,51,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-C605-A-3-A,115,1,C605,幹細胞科技與應用,LS,生命科學系,A,3,A,60,34,0,26,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-C621-A-3-A,115,1,C621,內分泌學,LS,生命科學系,A,3,A,60,16,0,44,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-C731-A-3-A,115,1,C731,免疫學,LS,生命科學系,A,3,A,60,21,0,39,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-C741-A-3-A,115,1,C741,藥用植物學,LS,生命科學系,A,3,A,60,16,0,44,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-C811-A-3-A,115,1,C811,分子生物學導論,LS,生命科學系,A,3,A,60,36,0,24,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-C522-A-4-A,115,1,C522,生態學及實驗,LS,生命科學系,A,4,A,60,12,0,48,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-D001-A-4-A,115,1,D001,書報討論(一),LS,生命科學系,A,4,A,60,39,0,21,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-D545-A-4-A,115,1,D545,基因表現與調控,LS,生命科學系,A,4,A,60,12,0,48,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-D631-A-4-A,115,1,D631,學士論文,LS,生命科學系,A,4,A,30,9,0,21,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-D643-A-4-A,115,1,D643,從分子檢測到AI強化判定,LS,生命科學系,A,4,A,30,24,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-F00A-M-1-,115,1,F00A,專題討論(一),LS,生命科學系,M,1,,30,2,0,28,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-F01A-M-1-,115,1,F01A,專題研究(一),LS,生命科學系,M,1,,30,5,0,25,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-F022-M-1-,115,1,F022,分子生物學特論,LS,生命科學系,M,1,,30,4,0,26,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-F502-M-1-,115,1,F502,分子生物技術,LS,生命科學系,M,1,,30,7,0,23,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-F561-M-1-,115,1,F561,生物統計學實務,LS,生命科學系,M,1,,30,2,0,28,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-F583-M-1-,115,1,F583,天然物色層分析應用,LS,生命科學系,M,1,,30,3,0,27,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-F614-M-1-,115,1,F614,免疫與疾病特論,LS,生命科學系,M,1,,30,5,0,25,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-G00C-M-2-,115,1,G00C,專題討論(三),LS,生命科學系,M,2,,30,4,0,26,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LS-G01C-M-2-,115,1,G01C,專題研究(三),LS,生命科學系,M,2,,30,4,0,26,false,false,2026-08-29T21:00:11+00:00,ok
115-1-ST-F513-M-1-,115,1,F513,貝氏統計,ST,統計學研究所,M,1,,30,6,0,24,false,false,2026-08-29T21:00:11+00:00,ok
115-1-ST-F521-M-1-,115,1,F521,迴歸分析,ST,統計學研究所,M,1,,30,12,0,18,false,false,2026-08-29T21:00:11+00:00,ok
115-1-ST-F531-M-1-,115,1,F531,統計品管,ST,統計學研究所,M,1,,30,4,0,26,false,false,2026-08-29T21:00:11+00:00,ok
115-1-ST-F561-M-1-,115,1,F561,實驗設計,ST,統計學研究所,M,1,,30,6,0,24,false,false,2026-08-29T21:00:11+00:00,ok
115-1-ST-F565-M-1-,115,1,F565,條件分佈模型,ST,統計學研究所,M,1,,30,3,0,27,false,false,2026-08-29T21:00:11+00:00,ok
115-1-ST-F681-M-1-,115,1,F681,基礎統計,ST,統計學研究所,M,1,,30,11,0,19,false,false,2026-08-29T21:00:11+00:00,ok
115-1-ST-F694-M-1-,115,1,F694,巨量資料技術與分析應用,ST,統計學研究所,M,1,,30,17,0,13,false,false,2026-08-29T21:00:11+00:00,ok
115-1-ST-F713-M-1-,115,1,F713,投資與損失分析,ST,統計學研究所,M,1,,30,3,0,27,false,false,2026-08-29T21:00:11+00:00,ok
115-1-ST-G561-M-1-,115,1,G561,多變量分析,ST,統計學研究所,M,1,,30,9,0,21,false,false,2026-08-29T21:00:11+00:00,ok
115-1-ST-G604-M-1-,115,1,G604,統計學習,ST,統計學研究所,M,1,,30,11,0,19,false,false,2026-08-29T21:00:11+00:00,ok
115-1-ST-F01B-M-2-,115,1,F01B,書報討論(二),ST,統計學研究所,M,2,,30,10,0,20,false,false,2026-08-29T21:00:11+00:00,ok
115-1-ST-F513-M-2-,115,1,F513,貝氏統計,ST,統計學研究所,M,2,,30,6,0,24,false,false,2026-08-29T21:00:11+00:00,ok
115-1-ST-F521-M-2-,115,1,F521,迴歸分析,ST,統計學研究所,M,2,,30,12,0,18,false,false,2026-08-29T21:00:11+00:00,ok
115-1-ST-F531-M-2-,115,1,F531,統計品管,ST,統計學研究所,M,2,,30,4,0,26,false,false,2026-08-29T21:00:11+00:00,ok
115-1-ST-F561-M-2-,115,1,F561,實驗設計,ST,統計學研究所,M,2,,30,6,0,24,false,false,2026-08-29T21:00:11+00:00,ok
115-1-ST-F565-M-2-,115,1,F565,條件分佈模型,ST,統計學研究所,M,2,,30,3,0,27,false,false,2026-08-29T21:00:11+00:00,ok
115-1-ST-F694-M-2-,115,1,F694,巨量資料技術與分析應用,ST,統計學研究所,M,2,,30,17,0,13,false,false,2026-08-29T21:00:11+00:00,ok
115-1-ST-F713-M-2-,115,1,F713,投資與損失分析,ST,統計學研究所,M,2,,30,3,0,27,false,false,2026-08-29T21:00:11+00:00,ok
115-1-ST-G561-M-2-,115,1,G561,多變量分析,ST,統計學研究所,M,2,,30,9,0,21,false,false,2026-08-29T21:00:11+00:00,ok
115-1-ST-G604-M-2-,115,1,G604,統計學習,ST,統計學研究所,M,2,,30,11,0,19,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-A01A-A-1-A,115,1,A01A,經濟學(一),AB,亞太工商管理學系,A,1,A,65,65,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-A021-A-1-A,115,1,A021,亞太工商管理概論,AB,亞太工商管理學系,A,1,A,70,70,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-A03A-A-1-A,115,1,A03A,會計學(一),AB,亞太工商管理學系,A,1,A,65,65,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-A041-A-1-A,115,1,A041,電腦概論,AB,亞太工商管理學系,A,1,A,40,40,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-A121-A-1-A,115,1,A121,電腦概論,AB,亞太工商管理學系,A,1,A,40,25,0,15,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-A161-A-1-A,115,1,A161,微積分（一）,AB,亞太工商管理學系,A,1,A,75,75,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-A522-A-1-A,115,1,A522,創意、創新與創業,AB,亞太工商管理學系,A,1,A,40,21,0,19,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-D522-A-1-A,115,1,D522,永續發展與管理,AB,亞太工商管理學系,A,1,A,40,23,0,17,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-A191-A-2-A,115,1,A191,管理科學模式,AB,亞太工商管理學系,A,2,A,40,40,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-B03A-A-2-A,115,1,B03A,統計學(一),AB,亞太工商管理學系,A,2,A,75,75,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-B051-A-2-A,115,1,B051,行銷管理,AB,亞太工商管理學系,A,2,A,75,69,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-B173-A-2-A,115,1,B173,亞太管理議題,AB,亞太工商管理學系,A,2,A,40,28,0,12,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-B502-A-2-A,115,1,B502,作業研究,AB,亞太工商管理學系,A,2,A,50,42,0,8,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-B652-A-2-A,115,1,B652,AI 科技與組織行為,AB,亞太工商管理學系,A,2,A,40,18,0,22,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-C69A-A-2-A,115,1,C69A,日語(一),AB,亞太工商管理學系,A,2,A,40,10,0,30,false,false,2026-08-29T21:00:11+00:00,ok
